Scraped Substances,ToxSummFilename
Dimethoxymethylsilane,a4631669-e375-4990-8ea5-c0931b64a604
Dimethoxymethylvinylsilane,dc9c2715-26aa-46ce-ad69-e26e8bc131da
Dimethyl (p-methoxybenzylidene)malonate,25c2bd8c-1e71-4126-a137-0659ea535e47
"Dimethyl 2,2'-azobis(2-methylpropionate)",1098e5bb-388c-4566-b7ff-5f96e048ed24
Dimethyl carbonate,5d49e939-e368-4244-b1cd-d930e2de68dd
Dimethyl adipate,3660e75c-e0ee-4a4d-ae8e-41328a1cc3bb
Dimethyl ether-boron trifluoride,b7bde2a8-a82f-4468-9066-6f0410127d6f
"Dimethyl cyclohexane-1,4-dicarboxylate",6b2b105b-991d-40ba-bb8b-2ed79908265c
Dimethyl disulphide,cec4df15-8a1b-40eb-9661-0a1bc48005d3
Dimethyl ether,fff38183-1e19-43b7-bb12-303a4a7ca1c0
Dimethyl glutarate,b9858795-8b9d-4af1-a081-937d7bf6076e
Dimethyl itaconate,24a1a1c1-ecd2-4b9c-a522-8935a68aea69
Dimethyl maleate,d076817f-6fb0-4d61-bd3c-3b10bbae99bf
Dimethyl propylphosphonate,97a39c58-daf3-4f12-a950-cf74c7b6b987
"Dimethyl naphthalene-2,6-dicarboxylate",c412e00a-675c-4316-b045-1a327ace8463
Dimethyl octadecylphosphonate,fe741532-7171-4a65-ae1e-04d66e36af82
Dimethyl phthalate,861d5dc7-8ece-4a40-9387-eca981a62c85
Dimethyl sebacate,0be04f0c-47c6-4776-a1eb-8784c42f8052
Dimethyl phosphonate,f6b9f5a9-c6db-4ddd-b738-e1d7d11d8dd0
Dimethyl sulfoxide,17318e46-9e66-4045-8e14-9bc785965cbf
Dimethyl sulphide,b544c328-290f-4257-9990-0b01d37f45e6
Dimethyl sulphone,5c8736ce-737e-4b69-833b-f99118452aeb
Dimethyl(propyl)amine,b2890534-ed04-4281-ab6f-daceb7624c71
Dimethyl terephthalate,51703637-317d-4b7c-b409-3d864ba3d2e3
Dimethylbis[(1-oxoneodecyl)oxy]stannane,8e8ed143-b4fa-465a-8ecc-55f9e47d398d
Dimethylbis(oleoyloxy)stannane,3dcade97-9b97-4872-9f28-6b5f760b4a09
Dimethylcyclohex-3-ene-1-carbaldehyde,343a8daf-e7a1-4aa1-84cd-b344397cfa04
Dimethylamine,c718130c-558a-4f7e-a98b-73fab43266a1
Dimethyldioctylammonium chloride,6b4dcacc-eab3-4f90-9d72-733f4449c1c3
Dimolybdenum carbide,a1329d22-a12d-4098-b231-f00a037ce842
Dimethyltin dichloride,302724f5-3351-4015-9aa2-d37ce13bd00f
Dineodymium tricarbonate,ed5b79c5-0e1d-4628-bfba-cad1a61427c9
Diniobium pentaoxide,6c31aed1-554b-4a3f-8e8b-b4363bf22683
Dioctadecyl disulphide,e8062119-32c9-4db3-9c05-9a484abac60b
Dinitrogen oxide,879a3f9a-a47b-4b9c-a02a-bada8f4a8ece
"Dioctadecyl 3,3'-thiodipropionate",3a4285b3-f029-4921-81b9-d12331d22ced
Dinonylnaphthalenedisulphonic acid,da8952a1-87e9-4769-b7e5-d4c23150c86f
Dinoseb,03472a87-2b23-4ca3-aff7-6908643d7459
Dioctyl carbonate,3b2913e4-9198-493c-bc69-9dda2bb2c912
Dinitrogen tetraoxide,8b824c3b-cf27-46c3-b674-e99f9aa91275
Dinitrotoluene,ff30aa92-c22d-488f-9204-122da1c5015b
Dioctyl ether,88898cb3-20a4-4fe7-a20b-2bccfea124b7
Dioctyl phosphonate,e37d4fbf-05d5-428d-a852-77fcc2674113
Dioctyltin dilaurate,555fb317-4618-4d33-9c33-c1d4a3711ea9
Dioleamide,6376e7fc-d0c8-49ad-a758-0bc9d8bbfd91
Dioctyltin oxide,5775b51a-38d3-4251-93c3-e2f797a46421
Diphenyl carbonate,5cacf16f-a499-4374-9696-30cf8f39754c
Diphenyl phosphonate,223f014a-4d67-4f2e-8afe-2c070ed066fe
Diphenyl methylphosphonate,962d5ced-1e26-4dfd-b249-366141e7413f
Dioxobis(stearato)trilead,71a1d3cd-0144-44fc-b256-75661c6e0141
Diphenyl ether,de312bba-bb4e-4ca1-aff5-f7cb4c69f19c
Diphenyl sulphone,aa732c01-66ec-4014-b16b-1e37fd990623
Diphosphorus pentasulphide,02702aa2-654c-4bd6-8762-c4f86b60d5cc
"Dipotassium 3,4,5,6-tetrabromophthalate",310708ea-7873-44c5-a1d1-847438a06876
"Diphosphoric acid, copper salt",bf34301c-b0ae-4ca7-861b-6bab0ab1edce
Dipotassium adipate,e6bf9917-6a02-4321-bd2f-ed4c3749de7b
Dipotassium disulphate,8d8e0b48-86a3-418a-be6f-80da78fae87b
Dipotassium heptafluorotantalate,a8641051-b34e-4d1b-b09c-187285e1db4b
Dipotassium hexachloroplatinate,a5149057-dd1f-47dc-b104-b6a7d0fb2c7f
Dipotassium hexachloropalladate,a80724bc-2f32-449f-b877-5db5a399b5ba
Dipotassium hexafluorosilicate,9adfea22-db74-4695-b758-780a9e69aaba
Dipotassium disulphite,094bb67e-ccd7-49e3-8245-7e923b29d0d5
Dipotassium hexafluorozirconate,d806574f-22fe-4a65-aeee-675a1ae33e4b
Dipotassium hexafluorotitanate,1ab0e67b-6578-43ab-ac45-93e80501c6d2
Dipotassium hydrogenorthophosphate,23ba4f3e-b054-4621-bdd0-6a41e65babeb
Dipotassium oxide,a4a792aa-98e8-4214-9a98-21b2c52c8bd1
Dipotassium phosphonate,6391f589-2c9c-4ed1-a645-e3a717322a10
Dipotassium tin hexahydroxide,fcff8dc4-6b11-42c4-a447-415b31ab61be
Dipotassium peroxodisulphate,f7690a9b-980f-42a1-86c9-ce2674c05a7c
Dipotassium tartrate,7755c96b-ced8-49aa-947c-9f24fec35310
Dipotassium tetraborate,67412cdc-5863-4a9e-8ea9-e085a3b9ffdf
Dipropoxymethane,0d517ddc-b2be-411d-b66f-31f3e0ad0a7e
Dipraseodymium trioxide,a8cc202e-bc76-4036-bcef-4bf8fa5c86ba
Dipraseodymium tricarbonate,1679dba3-001a-42a2-8f10-7406b58fb002
Dipropyleneglycol dimethylether,e7b3a25e-4958-4865-affb-bac1a5a17752
Diquat dibromide,62b02ff8-90ee-4a35-9366-485ce4be961d
"Disilane, chloro Me derivs.",683528a9-6c8f-48a5-a2ee-2db90f000ea8
Disilver oxide,e271f297-a980-469d-bedb-7e21865b4061
Disodium 2-hydroxyethyliminodi(acetate),a8ec32ff-2d13-48ba-bff0-2323875e4f0d
Disodium Capryloyl Glutamate,69afa880-530d-43d5-918a-9fbee05e672b
Disodium C-isodecyl sulphonatosuccinate,a3efb89c-5e13-4bb2-89fc-ce675e1c693b
Disodium disilicate,9c0f2f8b-5658-4579-9ecb-8d19858ec35f
Disodium fluorophosphate,aecc8878-952c-4867-a187-debd8782864e
Disodium dihydrogenpyrophosphate,515b1cde-b8b2-4df8-97d7-ec0edb44a66f
Disodium hexafluorosilicate,5c0acb54-2f4f-4818-bee0-8737ee1dbd22
Disodium adipate,6c5431ed-1a9a-4872-884a-600d8ca42bf6
Disodium disulphite,e2a281ba-f013-4f35-a778-45dc9440010a
Disodium hydroxy(sulfonato)acetate,2617b93a-dd7c-4d2b-bbf7-4f8e64a3e379
Disodium hydrogenorthophosphate,4b0e54cd-7469-4fda-b9d7-aca223966d92
Disodium metasilicate,2deae528-268e-4d1b-af28-bbb6a09723f2
Disodium oxybis[methylbenzenesulphonate],cb0f69cb-1bf8-41c5-a768-74d1ecf36ce4
Disodium oxide,e368716e-2125-4321-a031-107112dd9ed9
Disodium octaborate,aa7166eb-df84-4286-972b-083be708049a
Disodium peroxide,a5dc8ea4-b69c-4c4e-927b-a017b9045aea
Disodium molybdate,d3e16d35-b4c4-46f4-9e16-9608f352e69e
Disodium peroxodisulphate,f14d2682-47aa-408b-b8b3-7152294029bf
Disodium phosphonate,c81114f9-ff44-4169-ad16-ebec6cd0caf1
Disodium tin hexahydroxide,316a21ab-2da6-4fed-b4b9-df61f3438387
Disodium tin trioxide,082d4f30-708e-442b-a944-2612e16c13a3
Disodium sebacate,a97a641d-f6a3-470a-aac5-fada76b77f93
Disodium succinate,e55efd99-00ad-4711-b618-94d84fe5fc0e
Disodium phthalate,7a4709ae-8fec-40a3-a95e-6d4ed35cd111
Disodium tetrachloropalladate,e5e5e3a5-0759-42d0-9fdd-588991123ed3
Disodium sulphide,59a8562e-94f6-4f30-b698-aab94eb31aa0
"Disodium tetraborate, anhydrous",f5e25b53-27f9-4a02-a7df-778def9189ca
Disodium wolframate,92090e10-c07a-492b-a256-e8ec278114ce
Ditetradecyl peroxydicarbonate,28bca500-fea6-47e2-90e3-731b400bdbdb
Ditantalum pentaoxide,72690bd6-87ad-4224-a855-f5da0e96c347
Ditetradecyl fumarate,8e1e8127-0918-4355-99de-30a0892d4ccd
Ditolyl ether,2dbbfd1c-0951-48ca-96b9-0a6986f0fd8b
Disulphur dichloride,6b486d8d-b0f9-4128-a052-ae1c7a103da2
Ditin pyrophosphate,7775c67c-ffc6-482b-a8b1-1c8261abd7fe
Diundecyl phthalate,272178fa-9297-48af-bae1-4f1c06f3c9b0
"Diundecyl phthalate, branched and linear",b85edf0e-d1bb-4010-b41f-d3069a6be88d
Dizinc pyrophosphate,ed292ab9-8d4f-4ee1-a7d1-7ee2182638f9
Divanadium trioxide,a64d5fc2-abcd-41eb-a0d7-037d50bafef4
Divanadium pentaoxide,6c740e49-8653-490a-98c8-8ddfb404686c
Divanadium tris(sulphate),a64938b0-cc12-4e9e-9f68-94a169b75f45
Docosanoic acid,17f11acc-5da8-47a6-8379-b450b4600bef
Docosane,d02d2d3d-4736-4f4d-a754-bf8b70d0c902
Docosanamide,8177b186-1e06-48a5-88b8-adf7dd1de950
"Docosanoic acid, monoester with glycerol",46f16c8e-20c3-4b3e-b35a-36d7b590dc1b
Docosyl docosanoate,b436beb6-93b8-4c4e-a016-34c002d75e15
Docosyl acrylate,12420dea-fd31-4df7-9c72-2343370524a7
Docosyltrimethylammonium methyl sulphate,b0dae53f-823d-4406-9021-b15b96c7b697
Docosyl stearate,7ed971ab-ebf9-434f-b6d9-3f215f283b4d
Docosyl methacrylate,9786047a-5b9b-459f-89c1-ed3ec97aa435
Docosan-1-ol,3699cddc-2296-4d00-9789-797cba9deecd
Docusate sodium,80b8c405-b1e8-4f3c-9875-fb22e597be45
Dodecaaluminium calcium nonadecaoxide,af519a09-f8b2-4a2d-a807-85fb22586292
Dodecairon strontium nonadecaoxide,34939f02-523d-44fc-b93b-aeae9d667663
Dodecamethylcyclohexasiloxane,cdf5c6a7-3204-40ef-bc79-6d823b87e6b9
Dodec-1-ene,24819369-1ab1-453a-9939-c70f1664f32d
Dodecan-5-olide,a57e025b-3859-4c93-a270-b22bd9563435
Dodecanal,ff745a2e-cd1b-433b-82c1-c541728598bd
"Dodecane-1,12-diol",d45b74b2-61fb-4293-8252-5a8c87ecbed8
Dodecane-12-lactam,ad712bad-e976-4dc0-bf0f-41f765b7bb01
Dodecamethylpentasiloxane,c4e619d2-136b-41d6-8ce9-632569138358
Dodecanedioic acid,a7d25a6f-ec82-4741-9558-fb7c607dc7f5
Dodecanenitrile,f4052117-520e-4e09-b7ea-d3184dcd4ec4
Dodecan-1-ol,ca4b7be5-6956-482f-9f0b-cb8e3d018cce
Dodecyl laurate,5cca0968-b702-4d0b-89f1-98c7b361baa3
Dodecyl lactate,20855f01-2746-45e5-9c94-ad301624a7bc
Dodecyl acrylate,dd84c78c-8677-48ab-ae13-5a162a01474c
"Dodecene, branched",afff5cb3-2bbb-4bc5-9905-3f0892fed403
Dodecane,efcfb11f-c6dd-467e-99ac-f83ab6688f96
Dodecyl methacrylate,3ccc6fb3-9f09-44eb-ae8c-ca30cb64ee8d
Dodecyl nonan-1-oate,d62aca6e-396d-4002-86ed-6146f3cf91d0
Dodecyl oleate,a13a9385-0157-4fd9-a051-54000d34c30d
Dodecylamine,477fd7b9-037c-4dbb-8931-84c0b2aba068
Dodecylbenzenesulphonic acid,1e0bbed0-4730-4693-ae17-4caa6646180f
Dodecyloxirane,801191a7-f9ee-4cd0-b87d-4bc4b42ee5a6
"Dolomite (CaMg(CO3)2), calcined",2914f56b-4687-41d3-820a-12e9aabc98e5
Dodecyldimethylamine oxide,593f5965-5ce1-4a87-aae7-46cd9ee46812
Dodecyldimethylamine,3bdc7933-7503-4118-9412-745c7b6a62a5
ELDEW PS-203,63ddc7ac-f814-4835-9b21-245ca48a98ac
EPOFLOC L-1R,976241a9-79d2-4255-b9d1-4e755decf806
EPTC,961ef143-89bd-42f4-bc83-fe3c8a8f597f
Eldew APS-307,a58c3c11-d702-411a-ab40-cb2b35357b1b
Edetic acid,cb3b20f6-4527-4ae0-a694-dd256858773b
Erythritol,06af201a-f6a9-4fce-b51e-275765c0d7ac
"Estr-4-ene-3,17-dione",b3ba341e-e306-43cd-bb83-e6bc647dfb7b
Estrone,28c1957d-ec63-4979-b93b-27ebbcef8eb0
"Ethane-1,2-diyl palmitate",09a99c59-839b-432a-accb-97d2cdbed694
"Ethane-1,2-diylbis[dichloromethylsilane]",e6d456e0-df9b-40aa-a62f-e7b28e9ddf87
Ethanethiol,845ae23a-0bae-4f96-903e-4e2765453f2c
"Ethane-1,2-diol",5df3d228-7ca9-410e-a0cd-623666b66ee8
"Ethanol, 2,2'-oxybis-, 1,1'-diformate",e055723b-0aa5-405b-99f2-486475506540
Ethane,308e0417-a7a8-438b-9632-ab964fd23ca7
Ethanol,b8ee28dc-488f-492c-9062-026c50ec47c3
"Ethers, C5-6-branched alkyl Me",16d97ebb-802c-4678-9dae-3b75b5b0c9cf
Ethoxydiethylaluminium,95d89299-9503-4b62-a191-ed4c235d8769
Ethyl (S)-2-hydroxypropionate,850f92b0-8e51-4d56-9c2e-fb30910ade3f
Ethoxytrimethylsilane,74047f51-b142-4d96-81a8-afabdfa58ed3
Ethoxyquin,95ff298f-503f-47ba-8b9f-71258f5061ca
"Ethyl 2,3-epoxy-3-phenylbutyrate",8765c277-603b-47c6-aa6e-e6b87a3d037c
"Ethyl 2-methyl-1,3-dioxolane-2-acetate",23e898ea-e2bf-4c8e-a5a5-ddeadd447641
Ethyl 2-cyanoacrylate,9f43ca2a-a62a-471a-9d03-f41ed24670e5
Ethyl 2-methylbutyrate,d3f6c943-c5e6-410e-9a1f-affd7c451c45
Ethyl 2-methylvalerate,09a7b275-28e6-456f-8ff3-5cf0d737fc47
Ethyl 2-naphthyl ether,fa4961ca-73b1-4b03-aa1a-51eabc36f168
Ethyl 3-ethoxypropionate,893429bf-24dd-42f3-9e0e-b66e4b5bb8a5
Ethyl 4-dimethylaminobenzoate,60e6e51f-28e5-439e-8e16-d29398028bec
Ethyl 4-oxovalerate,3bcac05a-db18-4512-a386-840f859e0a3b
Ethyl 4-hydroxybenzoate,e27f41e9-1b71-48f5-8a34-65a549461989
Ethyl acetoacetate,d6fc6021-1c0e-4e0f-bf0b-3208d7c9c246
Ethyl benzoate,94c03ee4-ce07-49c6-817c-735bcbde6046
Ethyl cinnamate,77666ba9-45e9-4209-90b1-c7f24975923a
Ethyl butyrate,b86bc67d-0628-4d95-a2a0-e0b2300270a2
Ethyl acrylate,de003a27-6be9-4a9f-87d2-b351a04e1f18
Ethyl acetate,248d6139-cc7a-4ba7-af0e-a4a0bce915b5
Ethyl decanoate,9c99fa4b-01f4-4e8b-8e7f-bfdadd52f1a0
Ethyl enantate,93a1626a-d8f5-406e-897c-d381135dd4c2
Ethyl hexanoate,54bbcf30-3206-434e-981c-ec8c0e0e0ec6
Ethyl formate,ebf18592-18d1-4b33-b1cc-8b5581c7ea3d
Ethyl lactate,4866195f-f722-46d4-9562-dc70c46548b2
Ethyl isovalerate,141e0500-8ad3-49e3-abe2-187816390aec
Ethyl methyl sulphide,4f0a011e-dc6d-4222-ba16-f73ac7f6b5d5
Ethyl octanoate,c505510d-e2fa-4ac2-8c6d-23beb26b4288
Ethyl phenylacetate,63fbee3b-a1ef-4a81-9740-a06f8ab0cad8
Ethyl propionate,58bf46cf-7d27-4e53-9b0f-7582236ed7fc
Ethyldiisopropylamine,327d674d-4128-4ee2-a3b0-77820740c414
Ethyldimethylamine,0a6d1dca-f571-435c-bf0b-d4b5293f92bf
Ethylene bis(3-mercaptopropionate),09e8ecd6-a7b4-4795-95fc-d61d66bb1add
Ethylene carbonate,12140f6a-2dc7-43e6-bff7-121a60f53f5e
Ethylcyclohexane,e4106f76-3ebe-4d77-8f5b-872afd23acde
Ethylene di(S-thioacetate),09808db6-a0df-411a-889d-2bdcb252b39a
Ethylene di(acetate),ec521f35-7f8b-46d3-9ea3-bebd8ba38520
Ethylene dibenzoate,712ced49-c8df-4349-a6f3-796a225f9b32
Ethylbenzene,07dc1161-b489-4a3b-9f71-20cc199cd5d2
Ethylene dinitrate,a090e418-e36f-4086-a7f3-17b2f4ddb07b
Ethylene dimethacrylate,9a677496-feb5-4bba-9342-3048cdef9e2f
Ethylene distearate,0aceffa6-72e8-4b79-b2fb-7aca4acedd20
Ethylene oxide,614c8400-af22-45a3-b536-615a626a4218
Ethylenediaminetetraacetonitrile,40f8c7a4-06f4-4b4f-b02d-5cc62d432aac
"Ethylenediamine-N,N'-di(acetic acid)",01485b2d-6619-459e-849c-05b97b982d26
Ethylidynetrimethanol,0ad97231-f868-4aa5-aa80-8131b2bca442
Ethyltriphenylphosphonium acetate,ccb6040b-f202-4685-94d7-0b6f0f8b7682
Ethylenediamine,a0a705dc-6d43-4a87-817f-00ece34e5ff6
Ethylene,53f8a013-ae1a-4e86-9dde-cc4accbb07b6
Ethyltriphenylfosfonium bromide,b5c2b3af-b1a4-4f1a-96d6-b1f337c17b66
Etocrilene,9fe0e907-8ebb-4e9c-afcc-7b45ea70dd0d
Etidronic acid,27fb5a88-188e-4198-8372-9c8dbcc387ef
Eugenol,5969b244-14a5-43bf-94a8-0aab2c427ac9
FAT 41'018,d28a9916-13bf-46ee-a344-947119e02af9
FAT 45'165,bf741e2b-6df6-4c52-8509-a7af1c249b9c
Farnesol,e1a292ce-78a8-4dc3-8de5-d9a5d41f1b88
Fatty acid amide,a589347a-1dcb-4871-b7d0-90837967b2df
"Fatty acids, C12-14",c6bca112-c643-42a6-b190-b41b9e3bcea0
"Fatty acids, C10-20-neo-",ed6a3be5-8f14-49e9-8a51-7c49417e4565
"Fatty acids, C10-20-neo, potassium salts",362ae792-6f32-4651-8a29-970cad6f91b3
"Fatty acids, C14-18, C14-18-alkyl esters",f0c17469-a6cd-454f-b98d-c2beea23fac0
"Fatty acids, C14-22, C16-24-alkyl esters",e1fa2d3b-4c55-412e-ab55-0fdb25de4254
"Fatty acids, C14-22",95fb4381-b473-4093-9629-0162f52e4a53
"Fatty acids, C16-18 tridecyl esters",f174da42-773e-43b9-b213-b194d60ba7ef
"Fatty acids, C16-18, 2-hexyldecyl esters",fa15ee51-a506-423b-a96b-dd1ca45c5363
"Fatty acids, C16-18, 2-butyloctyl esters",34f709de-9e7e-424e-87c2-bad320ba933d
"Fatty acids, C16-18, C12-18-alkyl esters",cf7ac7b4-4e10-49b0-9fe0-35e177259392
"Fatty acids, C16-18, Me esters",21ef909a-ab99-48dc-862a-23beadfa1c88
"Fatty acids, C16-18, 2-ethylhexyl esters",7cee016f-bcf2-4b44-b42e-4dab923eae4c
"Fatty acids, C16-18, Bu esters",61cdef1b-6718-4db7-a8cf-d9c08f38b116
"Fatty acids, C16-18, C16-18-alkyl esters",8b73e6b0-31c6-4730-b1bd-0308fbf12305
"Fatty acids, C16-18, calcium salts",7b5f3e90-4fe7-44a3-9017-e669b76e89a3
"Fatty acids, C16-18, isononyl esters",d5c7ed15-f9c1-4266-91eb-fc18da3715d2
"Fatty acids, C16-18, iso-Pr esters",fc2cc30b-3f84-4f5f-ae84-3f2a79c2951b
"Fatty acids, C16-18, isotridecyl esters",5a75668e-127e-4d43-8cb1-f8767535750d
"Fatty acids, C16-18, iso-Bu esters",74b0ce1f-53f7-4e1f-bea9-37a1c2f46b68
"Fatty acids, C16-18, stearyl esters",1889c242-f940-449a-bf01-0856136a0f14
"Fatty acids, C16-18, lead salts",27042721-72a9-4b65-8487-49e8f0467d96
"Fatty acids, C16-18, zinc salts",c277c4aa-3b1b-426d-b56e-347b5395be8e
"Fatty acids, C18-22",e1e7f12f-932a-44b0-bb7a-5bd813bf9519
"Fatty acids, C18-24, zinc salts",cd9641a0-aae6-4586-b7fc-65885282428f
"Fatty acids, C18-unsatd., phosphates",eb3a3dd9-c92c-4948-a930-e2539453ff8c
"Fatty acids, C18-unsatd., dimers",410ac038-f357-4e55-98bb-22006cc13f9e
"Fatty acids, C18-unsatd.",42e15a0c-ecb7-46c0-988e-afe4f0f058c6
"Fatty acids, C18-unsatd., trimers",9d03cdcd-6c69-4afb-b105-63c1331a8d01
"Fatty acids, C8-10, Me esters",15de29a5-0eb5-4396-a46c-e07162a2c2e6
"Fatty acids, C8-10, C12-18-alkyl esters",23ef4f9f-5d21-4297-baf4-914234cdcec5
"Fatty acids, C8-10, C8-10-alkyl esters",faf8f115-482e-47ce-99d5-5d5ad2a845c7
"Fatty acids, C8-10, 2-ethylhexyl esters",ba7dcb0d-1cbd-48e6-8b6d-9909ada37d9a
"Fatty acids, C8-10, octyl esters",0af96d0c-47bc-4edd-818e-54c9b50ec1cc
"Fatty acids, C6-19-branched, zinc salts",9395aba3-9e26-463b-a6fb-0703887d9c2b
"Fatty acids, C8-16, 2-ethylhexyl esters",9d5e33b9-4646-4c9b-bdf6-d92f6fc9a10b
"Fatty acids, C8-16",bc16064f-d467-4f85-af45-15b9e8a4776a
"Fatty acids, C8-12, isopentyl esters",c2b51bb7-2fc4-4a43-983e-66d0f1bbaf1e
"Fatty acids, C8-10, zinc salts",dfb7eab5-7a3a-4996-bb22-0ddbe0ac20af
"Fatty acids, C8-18",2a9c1456-d7d6-4244-b215-968b08dde632
"Fatty acids, C9-13-neo-",81b83369-c084-41dd-a635-aff97835c9d8
"Fatty acids, C8-24",a869b68b-1b27-414e-a2d3-c565c2eb2533
"Fatty acids, C9-13-neo-, barium salts",d3d71b7f-0917-418f-a381-dc6c56c264f6
"Fatty acids, coco, iso-Bu esters",aa216784-d825-4527-b863-7ee55c839beb
"Fatty acids, C9-13-neo-, calcium salts",cb2836b8-db82-44b6-9597-74878b28ad1b
"Fatty acids, coco, 2-ethylhexyl esters",b5691df1-6f3b-4cb2-b94c-f11ef8073c89
"Fatty acids, dehydrated castor-oil",ae2f60c7-2643-4be2-8035-b6556ec77ded
"Fatty acids, C9-13-neo-, copper salts",c655afd7-00e3-47db-9edc-a249e7d7b07e
"Fatty acids, lanolin",a8d52fca-2696-48ec-bd22-22bc44aee6bc
"Fatty acids, essential, Et esters",0f094865-d3de-47c8-b59e-eff2faf7c282
"Fatty acids, coco, isotridecyl esters",cb9f3065-efe4-4643-97c6-1f021167022e
"Fatty acids, C9-13-neo-, zinc salts",ee48b5c7-3fce-4ddc-9d1b-b00160642a41
"Fatty acids, lanolin, iso-Pr esters",9afb6e08-c508-43c7-b4f7-f56ef4d9fa6e
"Fatty acids, palm-oil, hydrogenated",821a116a-7a66-46e6-8bd4-e9db886fdeed
"Fatty acids, montan-wax, stearyl esters",321ae267-1f2b-4f02-8879-e3d6d3dcbfd7
"Fatty acids, soya, 2-ethylhexyl esters",7fd0afb3-733e-4852-a51a-d817258ed4f6
"Fatty acids, sunflower-oil, conjugated",9552511e-d074-4d8d-8da5-785c72dd978f
"Fatty acids, tall-oil, Bu esters",07775915-313d-4660-8f4e-b84c842226d6
"Fatty acids, tall-oil, magnesium salts",89b8ac7b-c123-4848-a18d-2a9dca0f26ca
"Fatty acids, tall-oil, iron salts",25e82db1-7649-4b99-9ed6-4e38697e8efe
"Fatty acids, tall-oil, manganese salts",115d7b40-8f94-41b5-b75c-9f86a56950be
"Fatty acids, tallow, calcium salts",a68e45d1-ad81-4f22-b5f1-dd165c047019
"Fatty acids, vegetable-oil, Me esters",9b011f27-5e0f-4bc1-ac60-a80067797a28
"Fatty acids, tallow, zinc salts",85d4e1a2-cd82-4d28-92cd-61138d90300b
Fenamiphos,f0b6b3a7-da4e-4221-9e3e-b32580d25c78
Fenitrothion,b73b6dfd-28a5-4852-84e5-7f9a58690bdb
Fenuron,e92122a4-b7ca-4f5c-a475-48201eea4b23
Feropur,65eb2f0a-a7aa-4f9d-ac85-7087f685f6e3
Ferric ammonium citrate,f81a1f8b-d987-4e58-9b6b-130aca3a3378
Fluoren-9-one,efe92fdd-3a5a-4213-a151-a4dd0f576957
Fluometuron,d6dfe40a-3e96-48bd-982d-d2c587178878
Fluorine,ce9baf9c-80f1-493b-813f-04d76371e4c7
Fluoroethylene,7af413b0-b3ad-44cd-9549-f70eb66596fa
Fluorphlogopite (Mg3K[AlF2O(SiO3)3]),291563be-bf78-4b37-af44-f800c00bf3a9
"Foots oil (petroleum), hydrotreated",ba2ea309-8428-4097-b7b8-91316da9775d
Formaldehyde,b4098122-3162-423a-a696-7c7112d57b22
"Fructofuranosidase, β-",720614d5-cc23-49fa-868f-fc9293aae830
Formic acid,9963d9a3-cf67-4701-b803-26b45b47f7d7
Formamide,5986b7b5-526a-4095-863c-534b95658074
Fumaric acid,b603d453-f1e0-4166-bb84-8d93d9a58434
"Furan, 2-(ethoxymethyl)tetrahydro-",5cfa65e6-fedf-4113-8ea2-055c4563ddcf
"Furan-2,5-dicarboxylic acid",832bc433-3cad-4482-916c-cf96efddefab
Furfuryl alcohol,93f54519-ad4e-4c56-a0f4-1d8cf73ade6d
Fyroflex SOL-DP,179be43c-12a9-4dd9-a8be-f7d9532cdd23
Fusidic acid,f64a6d3a-c5d1-4a82-b92b-edb282ddc3ff
GOLDEN YELLOW SCJ 1006,388bd1ed-bf65-4a48-a1e6-19c3ea991d72
Gallium arsenide,b3fcccad-c075-49c7-af22-ca75100cc355
Geranyl acetate,7595480f-1049-4c7a-ab4c-ceebcdbe0687
Geraniol,eebb595c-c9ff-4309-bac4-c1aae2a705b2
Germanium,f098553e-1c61-4189-92eb-591ebb0bcba0
Germanium dioxide,cc66d39d-e76d-48d6-9b17-0fd641ef6837
Germanium tetrachloride,d5d7e7b1-cbb3-44f9-ac6e-b5410868c96f
"Glucanase, β-",dc00c9f9-edfb-402a-b9e8-96b171be89ed
"Glucanase, endo-1,3(4)-β-",e4bceb21-40c5-40ea-a89b-6140f8b980f5
Glutaral,5a2582ba-2dfb-424f-acb1-40859ca6064c
Glutamic acid,2ea6a372-8f42-4a03-8961-45b9218ecb9e
"Glycerides, C12-18 mono-, di- and tri-",14d52b78-4f6b-4d4a-a775-cfa6c0b58374
Glutaric acid,07aabf92-7d1f-4222-9ee1-fe888c9fe13b
"Glycerides, C12-18 di- and tri-",e9d33746-24e1-4370-867d-c2e80adf3a79
"Glycerides, C12-18 mono- and di-",2450b474-fed3-4a52-b73a-8e4c2e9f2613
"Glycerides, C16-18 mono- and di-",2a395b04-5932-4a96-8dc3-f57a68adbefe
"Glycerides, C16-18 and C18-unsatd. mono-",6f65421b-47c8-4c0f-9cfb-74d018505535
"Glycerides, C16-18 mono-",9d1c7532-e485-443b-935c-61fe857cbf82
"Glycerides, C16-18 mono-, di- and tri-",c6353ed4-9656-494a-9198-4fdc2ac74a75
"Glycerides, C18-36",af89ff9c-c1c6-4b9f-9197-55469fb273d0
"Glycerides, C8-10 mono- and di-",b282e057-e744-4fc8-8162-4164f5ed9c4b
"Glycerides, C8-18",941412ba-aef8-45d3-9506-a9c5551d3f14
"Glycerides, mixed C8-10 and succinyl",d4c2dc65-d276-48df-be39-aeab3be7ffc4
Glycerol trinitrate,dc2bbc15-f043-4ade-b495-25e17537a79b
Glycerol monomyristate,ea9f4dc4-852f-4b5c-8ee5-096d8ab86d92
